horse name,horse wiki id
Tosen Homareboshi,http://www.wikidata.org/entity/Q11322364
Tosen Ra,http://www.wikidata.org/entity/Q11322365
トーセンレーヴ,http://www.wikidata.org/entity/Q11322366
トーホウアラン,http://www.wikidata.org/entity/Q11322393
トーホウエンペラー,http://www.wikidata.org/entity/Q11322394
トーヨーシアトル,http://www.wikidata.org/entity/Q11322435
トーヨーレインボー,http://www.wikidata.org/entity/Q11322438
トーヨーリファール,http://www.wikidata.org/entity/Q11322439
トール,http://www.wikidata.org/entity/Q11322445
Tall Poppy,http://www.wikidata.org/entity/Q11322448
トーワウィナー,http://www.wikidata.org/entity/Q11322454
Dokan Yashima,http://www.wikidata.org/entity/Q11322537
ドクタースパート,http://www.wikidata.org/entity/Q11322614
Doctor Dino,http://www.wikidata.org/entity/Q11322616
Donau Blue,http://www.wikidata.org/entity/Q11322741
Donatello II,http://www.wikidata.org/entity/Q11322743
ドバイエクセレンス,http://www.wikidata.org/entity/Q11322767
ドモナラズ,http://www.wikidata.org/entity/Q11322827
ドラゴンファイヤー,http://www.wikidata.org/entity/Q11323013
Dream Signal,http://www.wikidata.org/entity/Q11323247
Dream Journey,http://www.wikidata.org/entity/Q11323248
Dream Valentino,http://www.wikidata.org/entity/Q11323266
Dream Passport,http://www.wikidata.org/entity/Q11323267
ドルフィンボーイ,http://www.wikidata.org/entity/Q11323335
Doremifasollatido,http://www.wikidata.org/entity/Q11323372
Don,http://www.wikidata.org/entity/Q11323415
ドージマファイター,http://www.wikidata.org/entity/Q11323480
ドージマムテキ,http://www.wikidata.org/entity/Q11323481
Nike a Delight,http://www.wikidata.org/entity/Q11323545
ナイキゴージャス,http://www.wikidata.org/entity/Q11323546
ナイキジャガー,http://www.wikidata.org/entity/Q11323547
Nike High Grade,http://www.wikidata.org/entity/Q11323548
ナイキマドリード,http://www.wikidata.org/entity/Q11323549
Nice Nature,http://www.wikidata.org/entity/Q11323568
ナオキ,http://www.wikidata.org/entity/Q11323664
Nakayama Knight,http://www.wikidata.org/entity/Q11323704
ナスノカオリ,http://www.wikidata.org/entity/Q11323805
ナスノコトブキ,http://www.wikidata.org/entity/Q11323806
ナスノチグサ,http://www.wikidata.org/entity/Q11323807
Nasr El Arab,http://www.wikidata.org/entity/Q11323808
ナナヨーヒマワリ,http://www.wikidata.org/entity/Q11323931
ナムラタイタン,http://www.wikidata.org/entity/Q11324033
ナムラコクオー,http://www.wikidata.org/entity/Q11324034
ナムラマース,http://www.wikidata.org/entity/Q11324035
ナリタクリスタル,http://www.wikidata.org/entity/Q11324056
ナリタキングオー,http://www.wikidata.org/entity/Q11324057
ナリタセンチュリー,http://www.wikidata.org/entity/Q11324058
Narita Taishin,http://www.wikidata.org/entity/Q11324059
Narita Top Road,http://www.wikidata.org/entity/Q11324060
ナリタハヤブサ,http://www.wikidata.org/entity/Q11324061
Nantallah,http://www.wikidata.org/entity/Q11324101
Nanyo River,http://www.wikidata.org/entity/Q11324138
Naaqoos,http://www.wikidata.org/entity/Q11324145
ニシキエース,http://www.wikidata.org/entity/Q11324320
ニシノチャーミー,http://www.wikidata.org/entity/Q11324329
ニシノフラワー,http://www.wikidata.org/entity/Q11324330
ニシノライデン,http://www.wikidata.org/entity/Q11324331
ニチドウアラシ,http://www.wikidata.org/entity/Q11324394
ニチドウタロー,http://www.wikidata.org/entity/Q11324395
ニットウチドリ,http://www.wikidata.org/entity/Q11324487
ニットエイト,http://www.wikidata.org/entity/Q11324489
ニッポーキング,http://www.wikidata.org/entity/Q11324556
Nippo Teio,http://www.wikidata.org/entity/Q11324558
Nifty Nice,http://www.wikidata.org/entity/Q11324584
ニホンカイユーノス,http://www.wikidata.org/entity/Q11324595
Nihonpiro Ours,http://www.wikidata.org/entity/Q11324599
Nihon Pillow Winner,http://www.wikidata.org/entity/Q11324600
ニホンピロジュピタ,http://www.wikidata.org/entity/Q11324601
ニホンピロプリンス,http://www.wikidata.org/entity/Q11324602
ニホンピロムーテー,http://www.wikidata.org/entity/Q11324604
New England,http://www.wikidata.org/entity/Q11324644
Newminster,http://www.wikidata.org/entity/Q11324950
ニユーバラツケー,http://www.wikidata.org/entity/Q11325030
Native Diver,http://www.wikidata.org/entity/Q11325208
ネイティヴハート,http://www.wikidata.org/entity/Q11325210
Neo Universe,http://www.wikidata.org/entity/Q11325271
Neo Vendome,http://www.wikidata.org/entity/Q11325279
Neko Punch,http://www.wikidata.org/entity/Q11325358
Nefer Memory,http://www.wikidata.org/entity/Q11325540
ネヴァブション,http://www.wikidata.org/entity/Q11325584
Never on Sunday,http://www.wikidata.org/entity/Q11325585
Never Say Die,http://www.wikidata.org/entity/Q11325586
Never Beat,http://www.wikidata.org/entity/Q11325587
ネーハイシーザー,http://www.wikidata.org/entity/Q11325594
ネームヴァリュー,http://www.wikidata.org/entity/Q11325601
ノアノハコブネ,http://www.wikidata.org/entity/Q11325606
ノボジャック,http://www.wikidata.org/entity/Q11325733
ノボトゥルー,http://www.wikidata.org/entity/Q11325734
ノボリハウツー,http://www.wikidata.org/entity/Q11325735
No Attention,http://www.wikidata.org/entity/Q11325831
Northerly,http://www.wikidata.org/entity/Q11325844
Northern Answer,http://www.wikidata.org/entity/Q11325845
ノーザンポラリス,http://www.wikidata.org/entity/Q11325853
ノーザンレインボー,http://www.wikidata.org/entity/Q11325856
ノースガスト,http://www.wikidata.org/entity/Q11325865
North Flight,http://www.wikidata.org/entity/Q11325871
ノーブルグラス,http://www.wikidata.org/entity/Q11325913
ノーリーズン,http://www.wikidata.org/entity/Q11325940
ハイアーゲーム,http://www.wikidata.org/entity/Q11325966
Highest Honor,http://www.wikidata.org/entity/Q11325975
Height Of Fashion,http://www.wikidata.org/entity/Q11326056
High Hawk,http://www.wikidata.org/entity/Q11326156
ハギノカムイオー,http://www.wikidata.org/entity/Q11326267
ハギノハイグレイド,http://www.wikidata.org/entity/Q11326268
Hagino Top Lady,http://www.wikidata.org/entity/Q11326269
ハギノリアルキング,http://www.wikidata.org/entity/Q11326270
ハクエイホウ,http://www.wikidata.org/entity/Q11326273
ハクオー,http://www.wikidata.org/entity/Q11326274
ハククラマ,http://www.wikidata.org/entity/Q11326276
ハクシヨウ,http://www.wikidata.org/entity/Q11326285
ハクシヨウ,http://www.wikidata.org/entity/Q11326287
ハクセツ,http://www.wikidata.org/entity/Q11326289
ハクタイセイ,http://www.wikidata.org/entity/Q11326294
ハクタイユー,http://www.wikidata.org/entity/Q11326295
Hakuchikara,http://www.wikidata.org/entity/Q11326296
ハクバビューティー,http://www.wikidata.org/entity/Q11326300
ハクホウクン,http://www.wikidata.org/entity/Q11326301
ハクホオショウ,http://www.wikidata.org/entity/Q11326302
ハクホークイン,http://www.wikidata.org/entity/Q11326303
Hakuryo,http://www.wikidata.org/entity/Q11326304
Hashi Kotobuki,http://www.wikidata.org/entity/Q11326333
ハシハーミット,http://www.wikidata.org/entity/Q11326336
ハシルショウグン,http://www.wikidata.org/entity/Q11326340
ハセパーク,http://www.wikidata.org/entity/Q11326358
ハタノヴァンクール,http://www.wikidata.org/entity/Q11326370
Hat trick,http://www.wikidata.org/entity/Q11326438
ハッピープログレス,http://www.wikidata.org/entity/Q11326484
ハッピールイス,http://www.wikidata.org/entity/Q11326497
ハツピーマイト,http://www.wikidata.org/entity/Q11326514
Hana's Goal,http://www.wikidata.org/entity/Q11326546
Habitat,http://www.wikidata.org/entity/Q11326627
ハマノパレード,http://www.wikidata.org/entity/Q11326695
Haradasun,http://www.wikidata.org/entity/Q11326767
Hollywood Wildcat,http://www.wikidata.org/entity/Q11326792
Halicarnassus,http://www.wikidata.org/entity/Q11326798
Hurry On,http://www.wikidata.org/entity/Q11326832
ハワイアンイメージ,http://www.wikidata.org/entity/Q11327023
Hansode Bando,http://www.wikidata.org/entity/Q11327091
Hambletonian,http://www.wikidata.org/entity/Q11327150
ハーディービジョン,http://www.wikidata.org/entity/Q11327197
Heart of Queen,http://www.wikidata.org/entity/Q11327225
ハートランドヒリュ,http://www.wikidata.org/entity/Q11327256
Heart Lake,http://www.wikidata.org/entity/Q11327262
ハードバージ,http://www.wikidata.org/entity/Q11327283
Half Iced,http://www.wikidata.org/entity/Q11327330
Halfway to Heaven,http://www.wikidata.org/entity/Q11327331
Baila me,http://www.wikidata.org/entity/Q11327484
Bouncy Tune,http://www.wikidata.org/entity/Q11327510
Boundary,http://www.wikidata.org/entity/Q11327513
Bakharoff,http://www.wikidata.org/entity/Q11327555
Buzzard,http://www.wikidata.org/entity/Q11327618
バシケーン,http://www.wikidata.org/entity/Q11327620
Basto,http://www.wikidata.org/entity/Q11327706
Bachir,http://www.wikidata.org/entity/Q11327749
バトルライン,http://www.wikidata.org/entity/Q11327917
Bubble Gum Fellow,http://www.wikidata.org/entity/Q11328013
Balance of Game,http://www.wikidata.org/entity/Q11328072
バリモスニセイ,http://www.wikidata.org/entity/Q11328121
Balbonella,http://www.wikidata.org/entity/Q11328195
Ballet Queen,http://www.wikidata.org/entity/Q11328242
バローネターフ,http://www.wikidata.org/entity/Q11328348
バンザイ,http://www.wikidata.org/entity/Q11328393
Ban Ban Bank,http://www.wikidata.org/entity/Q11328446
Banbutonkōto,http://www.wikidata.org/entity/Q11328453
Bamboo Atlas,http://www.wikidata.org/entity/Q11328455
バンブーエール,http://www.wikidata.org/entity/Q11328457
バンブービギン,http://www.wikidata.org/entity/Q11328458
バンブーメモリー,http://www.wikidata.org/entity/Q11328460
バーディバーディ,http://www.wikidata.org/entity/Q11328548
Bahri,http://www.wikidata.org/entity/Q11328608
Bernstein,http://www.wikidata.org/entity/Q11328624
Pacificus,http://www.wikidata.org/entity/Q11328777
パドトロワ,http://www.wikidata.org/entity/Q11329100
Papyrus,http://www.wikidata.org/entity/Q11329231
パラダイスフラワー,http://www.wikidata.org/entity/Q11329348
パルブライト,http://www.wikidata.org/entity/Q11329456
パンフレット,http://www.wikidata.org/entity/Q11329743
Park Regent,http://www.wikidata.org/entity/Q11329799
パーシャンボーイ,http://www.wikidata.org/entity/Q11329805
パーソナルラッシュ,http://www.wikidata.org/entity/Q11329823
Partholon,http://www.wikidata.org/entity/Q11329825
ヒカリデユール,http://www.wikidata.org/entity/Q11329943
ヒカルイマイ,http://www.wikidata.org/entity/Q11329950
ヒカルサザンクロス,http://www.wikidata.org/entity/Q11329952
ヒカルタカイ,http://www.wikidata.org/entity/Q11329953
ヒカルポーラ,http://www.wikidata.org/entity/Q11329959
Hikaru Meiji,http://www.wikidata.org/entity/Q11329960
ヒサトモ,http://www.wikidata.org/entity/Q11329998
ヒシアケボノ,http://www.wikidata.org/entity/Q11330003
ヒシアトラス,http://www.wikidata.org/entity/Q11330005
ヒシスピード,http://www.wikidata.org/entity/Q11330006
Hishi Amazon,http://www.wikidata.org/entity/Q11330007
ヒシナタリー,http://www.wikidata.org/entity/Q11330008
Hishi Pinnacle,http://www.wikidata.org/entity/Q11330009
ヒシマサヒデ,http://www.wikidata.org/entity/Q11330011
Hishi Masaru,http://www.wikidata.org/entity/Q11330012
Hishi Masaru,http://www.wikidata.org/entity/Q11330013
ヒシミラクル,http://www.wikidata.org/entity/Q11330014
Historical,http://www.wikidata.org/entity/Q11330026
His Majesty,http://www.wikidata.org/entity/Q11330029
ヒダカハヤト,http://www.wikidata.org/entity/Q11330036
Hit the Target,http://www.wikidata.org/entity/Q11330060
ヒデコトブキ,http://www.wikidata.org/entity/Q11330097
ヒデハヤテ,http://www.wikidata.org/entity/Q11330099
Hiruno d'Amour,http://www.wikidata.org/entity/Q11330338
Heroic,http://www.wikidata.org/entity/Q11330347
Hindostan,http://www.wikidata.org/entity/Q11330399
ビクトリアクラウン,http://www.wikidata.org/entity/Q11330507
Victory Up,http://www.wikidata.org/entity/Q11330510
ビクトリーテツニー,http://www.wikidata.org/entity/Q11330512
ビコーペガサス,http://www.wikidata.org/entity/Q11330524
Bizen Nishiki,http://www.wikidata.org/entity/Q11330652
ビッグウィーク,http://www.wikidata.org/entity/Q11330712
ビッグウルフ,http://www.wikidata.org/entity/Q11330717
ビッググラス,http://www.wikidata.org/entity/Q11330720
ビッグサンデー,http://www.wikidata.org/entity/Q11330729
ビッグテースト,http://www.wikidata.org/entity/Q11330750
Behind the Mask,http://www.wikidata.org/entity/Q11330881
Beautiful Dreamer,http://www.wikidata.org/entity/Q11330941
ビューティーパーラー,http://www.wikidata.org/entity/Q11330964
Believe,http://www.wikidata.org/entity/Q11330997
Biwa Takehide,http://www.wikidata.org/entity/Q11331054
Biwa Shinseiki,http://www.wikidata.org/entity/Q11331055
Biwa Heidi,http://www.wikidata.org/entity/Q11331056
Biwa Hayahide,http://www.wikidata.org/entity/Q11331057
Bingo Garoo,http://www.wikidata.org/entity/Q11331061
Beat Black,http://www.wikidata.org/entity/Q11331149
ビーナスライン,http://www.wikidata.org/entity/Q11331167
ビービーガルダン,http://www.wikidata.org/entity/Q11331178
ビーマイナカヤマ,http://www.wikidata.org/entity/Q11331191
Picaresque Coat,http://www.wikidata.org/entity/Q11331412
ピンクカメオ,http://www.wikidata.org/entity/Q11331635
Pivotal,http://www.wikidata.org/entity/Q11331695
ピースオブワールド,http://www.wikidata.org/entity/Q11331732
ファイトガリバー,http://www.wikidata.org/entity/Q11331863
Final Form,http://www.wikidata.org/entity/Q11331887
ファイングレイン,http://www.wikidata.org/entity/Q11331925
Fine Motion,http://www.wikidata.org/entity/Q11331935
ファストタテヤマ,http://www.wikidata.org/entity/Q11331967
ファストフレンド,http://www.wikidata.org/entity/Q11331968
Fabulous la Fouine,http://www.wikidata.org/entity/Q11332014
ファリダット,http://www.wikidata.org/entity/Q11332149
ファルコ,http://www.wikidata.org/entity/Q11332155
ファレノプシス,http://www.wikidata.org/entity/Q11332170
ファンシミン,http://www.wikidata.org/entity/Q11332208
Fantast,http://www.wikidata.org/entity/Q11332257
ファーウェル,http://www.wikidata.org/entity/Q11332314
First Defence,http://www.wikidata.org/entity/Q11332326
フィガロ,http://www.wikidata.org/entity/Q11332400
Fifth Petal,http://www.wikidata.org/entity/Q11332454
フィフティーワナー,http://www.wikidata.org/entity/Q11332455
Field Rouge,http://www.wikidata.org/entity/Q11332584
フイニイ,http://www.wikidata.org/entity/Q11332589
Fairy King Prawn,http://www.wikidata.org/entity/Q11332607
Fairy Bridge,http://www.wikidata.org/entity/Q11332612
Fateful War,http://www.wikidata.org/entity/Q11332649
Federalist,http://www.wikidata.org/entity/Q11332672
Phoenix Tower,http://www.wikidata.org/entity/Q11332682
Fenomeno,http://www.wikidata.org/entity/Q11332700
フェラーリピサ,http://www.wikidata.org/entity/Q11332707
フェートノーザン,http://www.wikidata.org/entity/Q11332796
フェートメーカー,http://www.wikidata.org/entity/Q11332797
フエアーウイン,http://www.wikidata.org/entity/Q11332803
Forgettable,http://www.wikidata.org/entity/Q11332814
フォックス,http://www.wikidata.org/entity/Q11332818
Fortino,http://www.wikidata.org/entity/Q11332878
Forli,http://www.wikidata.org/entity/Q11332888
フクパーク,http://www.wikidata.org/entity/Q11333060
フサイチアソート,http://www.wikidata.org/entity/Q11333074
フサイチエアデール,http://www.wikidata.org/entity/Q11333075
